"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","666","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002355","201406164","Bangladesh","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRUCTURAL ALLEVIATION OF POVERTY AND MARGINALISATION IN THE POOREST REGIONS OF BANGLADESH","Structural Alleviation of Poverty and Marginalisation in the Poorest Regions of Bangladesh","15160","Human rights","I.5.a. Government & Civil Society-general","Structural Alleviation of Poverty and Marginalisation in the Poorest Regions of Bangladesh","","2","0","2","","0","","","","0","0","0","0",".011406","Current Prices (USD millions)",".000000",".000000","","3","0.011406"
"5","666","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003722","201531714","Bangladesh","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED COMMUNITY DEVELOPMENT FOCUSSING ON LAND RETENTION AND SELF RELIANT DEVELOPMENT FOR MINORITY GROUPS IN MYMENSINGH","Integrated community development focussing on Land Retention and self reliant development for minority groups in Mymensingh","15160","Human rights","I.5.a. Government & Civil Society-general","Integrated community development focussing on Land Retention and self reliant development for minority groups in Mymensingh","","1","1","2","","0","","","","1","0","1","0",".111261","Current Prices (USD millions)",".000000",".000000","","3","0.111261"
"5","666","31191","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005356","201676600","Bangladesh","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTING FOOD SECURITY THROUGH SUSTAINABLE AGRICULTURE","Promoting Food Security through Sustainable Agriculture","31191","Agricultural services","III.1.a. Agriculture","Promoting Food Security through Sustainable Agriculture","","1","2","0","2","0","","","","2","0","1","0",".281829","Current Prices (USD millions)",".000000",".586200","","1","0.281829"
"5","645","33110","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003698","201531466","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ENHANCING CIVIC PARTICIPATION IN THE PREPARATION OF TRADE AGREEMENTS WITH INDIA","Enhancing civic participation in the preparation of Trade Agreements with India","33110","Trade policy and administrative management","III.3.a. Trade Policies & Regulations","Enhancing civic participation in the preparation of Trade Agreements with India","","0","0","2","","0","","","","0","0","0","0",".016120","Current Prices (USD millions)",".000000",".000000","","3","0.01612"
"5","645","33110","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003693","201531391","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING TRADE RELATIONS BETWEEN SMALL SCALE PRODUCERS, RETAIL TRADE AND CONSUMERS IN DELHI","Strengthening trade relations between small scale producers, retail trade and consumers in Delhi","33110","Trade policy and administrative management","III.3.a. Trade Policies & Regulations","Strengthening trade relations between small scale producers, retail trade and consumers in Delhi","","1","1","1","","0","","","","1","0","0","0",".016345","Current Prices (USD millions)",".000000",".000000","","3","0.016345"
"5","645","43081","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003776","201532332","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STUDENTS MOBILIZATION INITIATIVE FOR LEARNING THROUGH EXPOSURE (SMILE)","Students Mobilization Initiative for learning through Exposure (SMILE)","43081","Multisector education/training","IV.2. Other Multisector","Students Mobilization Initiative for learning through Exposure (SMILE)","","1","0","1","","0","","","","0","0","0","0",".069891","Current Prices (USD millions)",".000000",".000000","","3","0.069891"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002800","201433010","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SECURING ACCESS TO PRIMARY EDUCATION FOR CHILDREN OF QUARRY WORKER FAMILIES IN BANGALORE DISTRICT","Securing Access to Primary Education for Children of quarry worker families in Bangalore District","11220","Primary education","I.1.b. Basic Education","Securing Access to Primary Education for Children of quarry worker families in Bangalore District","","0","0","0","","1","","","","0","0","0","0",".057491","Current Prices (USD millions)",".000000",".000000","","3","0.057491"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002928","201439256","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EMPOWERING CHILDREN THROUGH INCLUSIVE QUALITY EDUCATION (ECIQE) IN INDIA","Empowering Children through Inclusive Quality Education (ECIQE) in India","11220","Primary education","I.1.b. Basic Education","Empowering Children through Inclusive Quality Education (ECIQE) in India","","1","0","0","","0","","","","0","0","0","0",".137527","Current Prices (USD millions)",".000000",".000000","","3","0.137527"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004761","201631332","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING ACCESS TO INCLUSIVE BASIC EDUCATION FOR CHILDREN OF MARGINALIZED GROUPS IN INDIA","Improving access to inclusive basic Education for children of marginalized groups in India","11220","Primary education","I.1.b. Basic Education","Improving access to inclusive basic Education for children of marginalized groups in India","","1","0","0","","0","","","","0","0","0","0",".095818","Current Prices (USD millions)",".000000",".000000","","3","0.095818"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002625","201430826","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING ACCESS OF MARGINALIZED CHILDREN TO PRIMARY EDUCATION IN INDIA","Strengthening access of marginalized children to primary education in India","11220","Primary education","I.1.b. Basic Education","Strengthening access of marginalized children to primary education in India","","1","0","0","","0","","","","0","0","0","0",".100891","Current Prices (USD millions)",".000000",".000000","","3","0.100891"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002604","201430586","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING ACTION FOR CHILD RIGHTS AND PEACE EDUCATION IN UKHRUL DISTRICT, MANIPUR","Strengthening Action for Child rights and Peace Education in Ukhrul District, Manipur","11220","Primary education","I.1.b. Basic Education","Strengthening Action for Child rights and Peace Education in Ukhrul District, Manipur","","1","1","2","","0","","","","0","0","0","0",".008342","Current Prices (USD millions)",".000000",".000000","","3","0.008342"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003108","201474774","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CHILD FRIENDLY ENVIRONMENT THAT SUPPORTS QUALITY EDUCATION IN SCHOOLS","Child friendly environment that supports quality education in schools","11220","Primary education","I.1.b. Basic Education","Child friendly environment that supports quality education in schools","","1","0","1","","0","","","","0","0","0","0",".006764","Current Prices (USD millions)",".000000",".000000","","3","0.006764"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004748","201631191","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ASSURING STRATEGIC AND ADMINISTRATIVE CAPACITIES FOR ORGANIZING BASIC EDUCATION IN FAVOUR OF CHILDREN FROM POORER FAMILIES IN INDIA","Assuring strategic and administrative capacities for organizing basic education in favour of children from poorer families in India","11220","Primary education","I.1.b. Basic Education","Assuring strategic and administrative capacities for organizing basic education in favour of children from poorer families in India","","1","0","0","","0","","","","0","0","0","0",".309999","Current Prices (USD millions)",".000000",".000000","","3","0.309999"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002120","201332220","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CONTINUATION OF THE NATIONAL EDUCATION PROGRAMME FOR MARGINALISED CHILDREN IN INDIA","Continuation of the National Education Programme for marginalised children in India","11220","Primary education","I.1.b. Basic Education","Continuation of the National Education Programme for marginalised children in India","","1","0","1","","0","","","","0","0","0","0",".120941","Current Prices (USD millions)",".000000",".000000","","3","0.120941"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005898","201731918","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INCLUSIVE BASIC EDUCATION FOR CHILDREN OF MARGINALIZED GROUPS IN INDIA","Inclusive basic education for children of marginalized groups in India","11220","Primary education","I.1.b. Basic Education","Inclusive basic education for children of marginalized groups in India","","1","0","0","","0","","","","0","0","0","0",".091309","Current Prices (USD millions)",".000000",".798100","","1","0.091309"
"5","645","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002214","201339142","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TRANSITION CENTRES FOR PREVENTION OF CHILDREN OF WOMEN IN DISTRESS THROUGH BASIC EDUCATION, AWARENESS RAISING AND SOCIAL CARE AT HYDERABAD","Transition centres for prevention of children of women in distress through basic education, awareness raising and social care at Hyderabad","11220","Primary education","I.1.b. Basic Education","Transition centres for prevention of children of women in distress through basic education, awareness raising and social care at Hyderabad","","2","0","0","","0","","","","0","0","0","0",".016890","Current Prices (USD millions)",".000000",".000000","","3","0.01689"
"5","645","12110","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004149","201574789","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CHRISTIAN HEALTH CARE NETWORK IN INDIA CONTRIBUTES TOWARDS BUILDING A JUST AND HEALTHY SOCIETY","Christian health care network in India contributes towards building a just and healthy society","12110","Health policy and administrative management","I.2.a. Health, General","Christian health care network in India contributes towards building a just and healthy society","","1","0","2","","1","","","","0","0","0","0",".236730","Current Prices (USD millions)",".000000",".000000","","3","0.23673"
"5","645","12110","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002145","201332972","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CONTINUATION OF A RESOURCE CENTER FOR COMMUNITY HEALTH, PUBLIC HEALTH AND HEALTH EQUITY WITH A FOCUS ON KARNATAKA, TAMIL NADU AND MADHYA PRADESH","Continuation of a Resource Center for Community Health, Public Health and Health Equity with a focus on Karnataka, Tamil Nadu and Madhya Pradesh","12110","Health policy and administrative management","I.2.a. Health, General","Continuation of a Resource Center for Community Health, Public Health and Health Equity with a focus on Karnataka, Tamil Nadu and Madhya Pradesh","","1","0","1","","0","","","","0","0","0","0",".063444","Current Prices (USD millions)",".000000",".000000","","3","0.063444"
"5","645","12110","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005872","201731652","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ACCESS TO ESSENTIAL MEDICINE AND PROMOTION OF ITS RATIONAL USE IN ODISHA, INDIA","Access to essential medicine and promotion of its rational use in Odisha, India","12110","Health policy and administrative management","I.2.a. Health, General","Access to essential medicine and promotion of its rational use in Odisha, India","","0","0","1","","1","","","","0","0","0","0",".010484","Current Prices (USD millions)",".000000",".093600","","1","0.010484"
"5","645","12261","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003620","201530575","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED COMMUNITY DEVELOPMENT PROGRAMME IN SAMBALPUR","Integrated community development programme in Sambalpur","12261","Health education","I.2.b. Basic Health","Integrated community development programme in Sambalpur","","2","0","2","","1","","","","0","0","0","0",".087927","Current Prices (USD millions)",".000000",".000000","","3","0.087927"
"5","645","12261","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017001949","201232206","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","HERBAL HEALTH AND COMMUNITY EMPOWERMENT IN DEOGHAR DISTRICT OF JHARKHAND STATE","Herbal health and community empowerment in Deoghar district of Jharkhand State","12261","Health education","I.2.b. Basic Health","Herbal health and community empowerment in Deoghar district of Jharkhand State","","1","1","0","","0","","","","1","0","0","0",".003337","Current Prices (USD millions)",".000000",".000000","","3","0.003337"
"5","645","31140","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002245","201374297","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CLIMATE CHANGE ADAPTATION FOR SUSTAINABLE LIVELIHOOD IN MARATHWADA","Climate change adaptation for sustainable livelihood in Marathwada","31140","Agricultural water resources","III.1.a. Agriculture","Climate change adaptation for sustainable livelihood in Marathwada","","1","2","1","0","0","","","","2","2","0","1",".016913","Current Prices (USD millions)",".000000",".000000","","3","0.016913"
"5","645","31140","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005263","201675628","India","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CLIMATE CHANGE ADAPTATION FOR SUSTAINABLE LIVELIHOOD IN MARATHWADA","Climate change adaptation for sustainable livelihood in Marathwada","31140","Agricultural water resources","III.1.a. Agriculture","The project activities are expected to reduce the dependence of farmers on external inputs and increase the availability of water. In 17 villages water committees plan and implement water conservation and management activities through resources from the government and the private sector. The project intends to promote organic farming and water conservation/ management measures in 160 villages.","","1","2","1","0","0","","","","2","0","2","1",".264916","Current Prices (USD millions)",".000000",".000000","","3","0.264916"
"5","635","15150","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005741","201730324","Myanmar","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING CAPACITIES OF CIVIL SOCIETY ORGANISATIONS IN MYANMAR","Strengthening capacities of civil society organisations in Myanmar","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Strengthening capacities of civil society organisations in Myanmar","","1","0","2","","0","","","","0","0","0","0",".134145","Current Prices (USD millions)",".000000",".710200","","1","0.134145"
"5","635","15150","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006026","201733195","Myanmar","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CONSTRUCTION OF A CONFERENCE CENTRE IN BAGO, MYANMAR","Construction of a conference centre in Bago, Myanmar","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Construction of a conference centre in Bago, Myanmar","","0","1","2","","0","","","","0","1","0","0",".067636","Current Prices (USD millions)",".000000",".450900","","1","0.067636"
"5","635","16010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005115","201673920","Myanmar","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COUNSELLING CENTER YANGON","Counselling Center Yangon","16010","Social Protection","I.6. Other Social Infrastructure & Services","Counselling Center Yangon","","1","0","1","","1","","","","0","0","0","0",".041713","Current Prices (USD millions)",".000000",".000000","","3","0.041713"
"5","635","16010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003016","201455211","Myanmar","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CAPACITY DEVELOPMENT OF NETWORKS FOR FOOD SECURITY AND SOCIAL SAFETY NETS AT THE COMMUNITY LEVEL IN HTAN TABIN TOWNSHIP","Capacity development of networks for food security and social safety nets at the community level in Htan Tabin Township","16010","Social Protection","I.6. Other Social Infrastructure & Services","Capacity development of networks for food security and social safety nets at the community level in Htan Tabin Township","","0","0","1","","0","","","","0","0","0","0",".175641","Current Prices (USD millions)",".000000",".000000","","3","0.175641"
"5","660","12261","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017001864","201173699","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ENSURING PEOPLE'S HEALTH RIGHTS THROUGH EVIDENCE BASED ADVOCACY, RESEARCH, NETWORKING AND COMMUNITY INITIATIVE","Ensuring People's Health Rights through Evidence based Advocacy, Research, Networking and Community Initiative","12261","Health education","I.2.b. Basic Health","Ensuring People's Health Rights through Evidence based Advocacy, Research, Networking and Community Initiative","","2","1","2","","1","","","","0","0","0","0",".005411","Current Prices (USD millions)",".000000",".000000","","3","0.005411"
"5","660","12261","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003055","201473750","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING MARGINALIZED COMMUNITIES IN ACCESSING THEIR RIGHT TO HEALTH","Strengthening Marginalized Communities in Accessing their Right to Health","12261","Health education","I.2.b. Basic Health","Strengthening Marginalized Communities in Accessing their Right to Health","","2","1","2","","0","","","","0","0","0","0",".144298","Current Prices (USD millions)",".000000",".000000","","3","0.144298"
"5","660","31120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005128","201674084","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CLIMATE RESILIENT COMMUNITIES AND SUSTAINABLE LIVELIHOOD INITIATIVES FOR PRO-POOR OF DOLAKHA DISTRICT OF NEPAL","Climate Resilient Communities and Sustainable Livelihood Initiatives for Pro-Poor of Dolakha District of Nepal","31120","Agricultural development","III.1.a. Agriculture","Climate Resilient Communities and Sustainable Livelihood Initiatives for Pro-Poor of Dolakha District of Nepal","","1","2","2","1","0","","","","1","0","2","0",".118371","Current Prices (USD millions)",".000000",".000000","","3","0.118371"
"5","660","31120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002543","201429018","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING RURAL SELF RELIANCE AND SUSTAINABLE DEVELOPMENT BY CAPACITY BUILDING OF RURAL LEADERS AND FINANCING OF COMMUNITY-BASED MICRO PROJECTS","Strengthening rural self reliance and sustainable development by capacity building of rural leaders and financing of community-based micro projects","31120","Agricultural development","III.1.a. Agriculture","Strengthening rural self reliance and sustainable development by capacity building of rural leaders and financing of community-based micro projects","","1","0","1","0","0","","","","0","0","0","0",".016909","Current Prices (USD millions)",".000000",".000000","","3","0.016909"
"5","660","31120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004044","201555341","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BUILDING COMMUNITY ENTERPRISES OF SMALL-HOLDERS IN BANGLADESH AND NEPAL","Building Community Enterprises of Small-holders in Bangladesh and Nepal","31120","Agricultural development","III.1.a. Agriculture","Building Community Enterprises of Small-holders in Bangladesh and Nepal","","0","0","0","0","0","","","","0","0","0","0",".326211","Current Prices (USD millions)",".000000",".000000","","3","0.326211"
"5","660","31120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004343","201576933","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","DEVELOPING RESILIENT FOOD SECURE COMMUNITIES","Developing Resilient Food Secure Communities","31120","Agricultural development","III.1.a. Agriculture","Developing Resilient Food Secure Communities","","1","2","0","0","0","","","","1","0","2","0",".183753","Current Prices (USD millions)",".000000",".000000","","3","0.183753"
"5","665","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003446","201516830","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","GENDER-SENSITIVE INTEGRATED RURAL DEVELOPMENT","gender-sensitive integrated rural development","43040","Rural development","IV.2. Other Multisector","gender-sensitive integrated rural development","","2","1","1","","0","","","","0","0","0","0",".109115","Current Prices (USD millions)",".000000",".000000","","3","0.109115"
"5","665","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006501","201776202","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PEACE AND LIVELIHOOD FOR RURAL POOR","Peace and Livelihood for Rural Poor","43040","Rural development","IV.2. Other Multisector","Peace and Livelihood for Rural Poor","","2","0","2","","0","","","","0","0","0","0",".042840","Current Prices (USD millions)",".000000",".597500","","1","0.04284"
"5","665","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003205","201475961","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PEACE AND LIVELIHOOD FOR RURAL POOR","Peace and Livelihood for Rural Poor","43040","Rural development","IV.2. Other Multisector","Peace and Livelihood for Rural Poor","","2","0","2","","0","","","","0","0","0","0",".016913","Current Prices (USD millions)",".000000",".000000","","3","0.016913"
"5","665","12240","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004051","201555457","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BUILDING RESILIENCE TO EFFECTS OF RECURRENT DISASTERS ON HOUSEHOLDS'FOOD AND NUTRITION SECURITY IN THARPARKAR DISTRICT, SINDH, PAKISTAN","Building resilience to effects of recurrent disasters on households'food and nutrition security in Tharparkar District, Sindh, Pakistan","12240","Basic nutrition","I.2.b. Basic Health","Building resilience to effects of recurrent disasters on households'food and nutrition security in Tharparkar District, Sindh, Pakistan","","0","0","1","","1","","","","0","0","0","0",".406501","Current Prices (USD millions)",".000000",".000000","","3","0.406501"
"5","665","31161","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005197","201674860","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CLIMATE SMART AGRICULTURE TO GENERATE RURAL LIVELIHOODS","Climate smart agriculture to generate rural livelihoods","31161","Food crop production","III.1.a. Agriculture","Climate smart agriculture to generate rural livelihoods","","2","2","2","0","0","","","","1","0","2","1",".214185","Current Prices (USD millions)",".000000",".000000","","3","0.214185"
"5","665","31161","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002259","201374750","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CLIMATE SMART AGRICULTURE TO GENERATE RURAL LIVELIHOODS","Climate smart agriculture to generate rural livelihoods","31161","Food crop production","III.1.a. Agriculture","Climate smart agriculture to generate rural livelihoods","","2","2","2","0","0","","","","1","0","2","1",".034945","Current Prices (USD millions)",".000000",".000000","","3","0.034945"
"5","679","15220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003207","201475987","South Asia, regional","South & Central Asia","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","LOCAL CAPACITIES FOR PEACE PROJECT PHASE IV","Local Capacities for Peace Project Phase IV","15220","Civilian peace-building, conflict prevention and resolution","I.5.b. Conflict, Peace & Security","Local Capacities for Peace Project Phase IV","","1","0","2","","0","","","","0","0","0","0",".426681","Current Prices (USD millions)",".000000",".000000","","3","0.426681"
